t,delta_trans,delta_theta,mx,my,mz
2305.54,0.036,0.017453293,-5.125,10.5,-47.125
2306.05,0.054,0.0,-4.75,10.5,-46.875
2306.55,0.056,0.0,-4.375,10.5,-46.625
2307.16,0.037,0.0,-4.125,10.375,-46.625
2307.67,0.057,0.0,-3.625,10.5,-46.375
2308.27,0.054,0.0,-3.625,10.625,-46.5
2308.784,0.038,0.0,-3.375,10.625,-46.375
2309.31,0.056,0.0,-3.25,10.625,-46.375
2309.83,0.055,0.0,-2.875,10.625,-46.375
2310.44,0.057,0.0,-2.625,10.625,-46.25
2310.94,0.036,0.0,-2.0,10.625,-46.25
2311.54,0.054,0.0,-2.0,10.625,-46.375
2312.14,0.056,0.0,-1.75,10.75,-46.5
2312.64,0.054,0.0,-1.75,10.875,-46.5
2313.15,0.037,0.0,-1.625,10.875,-46.625
2313.65,0.056,0.0,-1.625,10.875,-46.5
2314.16,0.038,0.0,-1.5,11.0,-46.625
2314.66,0.055,0.0,-1.5,11.0,-46.625
2315.16,0.036,0.0,-1.375,11.0,-46.75
2315.67,0.056,0.0,-1.5,10.875,-46.875
2316.17,0.037,0.0,-1.625,10.875,-46.875
2316.68,0.055,0.0,-1.875,11.25,-46.875
2317.19,0.037,0.0,-1.875,11.25,-47.0
2317.69,0.056,0.0,-1.75,11.125,-46.875
2318.2,0.037,0.0,-1.75,11.125,-47.0
2318.71,0.055,0.0,-1.625,11.25,-47.0
2319.21,0.037,0.0,-1.375,11.375,-46.875
2319.81,0.055,0.0,-0.875,11.375,-47.0
2320.32,0.056,0.0,-0.875,11.25,-47.0
2320.82,0.038,0.0,-0.75,11.375,-47.125
2321.32,0.054,0.0,-0.625,11.375,-47.25
2321.92,0.055,0.0,-0.375,11.375,-47.25
2322.42,0.037,0.0,-0.5,11.25,-47.375
2323.03,0.055,0.0,-0.625,11.25,-47.5
2323.555,0.055,0.0,-0.625,11.0,-47.625
2324.07,0.038,0.0,-0.5,11.0,-47.875
2324.59,0.054,0.0,-0.5,11.125,-47.875
2325.21,0.054,0.0,-0.625,11.0,-48.0
2325.72,0.056,0.0,-0.5,11.0,-48.0
2326.33,0.055,0.0,-0.375,10.875,-48.125
2326.94,0.055,0.0,-0.25,10.75,-48.25
2327.55,0.056,0.0,-0.25,10.625,-48.25
2328.06,0.037,0.0,-0.375,10.625,-48.25
2328.58,0.058,0.0,-0.25,10.5,-48.25
2329.11,0.036,0.0,-0.25,10.375,-48.375
2329.623,0.056,0.0,-0.125,10.25,-48.5
2330.15,0.038,0.0,-0.125,10.375,-48.5
2330.67,0.055,0.0,-0.125,10.25,-48.625
2331.27,0.054,0.0,-0.125,10.0,-48.625
2331.87,0.055,0.0,-0.375,10.0,-48.75
2332.38,0.057,0.0,-0.375,9.875,-48.875
2332.98,0.035,0.0,-0.75,9.875,-48.875
2333.48,0.057,0.0,-0.75,9.625,-48.875
2333.98,0.055,0.0,-0.875,9.625,-49.0
2334.58,0.055,0.0,-0.875,9.625,-49.125
2335.19,0.037,0.0,-0.875,9.5,-49.25
2335.69,0.054,0.0,-1.0,9.375,-49.25
2336.215,0.054,0.0,-0.875,9.5,-49.375
2336.739,0.039,0.0,-0.875,9.5,-49.25
2337.263,0.058,0.0,-1.0,9.375,-49.5
2337.88,0.056,0.0,-1.25,9.25,-49.625
2338.4,0.037,0.0,-1.25,9.375,-49.625
2338.9,0.056,0.0,-1.125,9.5,-49.625
2339.43,0.036,0.0,-1.25,9.375,-49.625
2339.95,0.056,0.0,-1.375,9.25,-49.625
2340.45,0.037,0.0,-1.375,9.25,-49.625
2340.96,0.055,0.0,-1.5,9.5,-49.625
2341.48,0.056,0.0,-1.5,9.375,-49.625
2342.1,0.038,0.0,-1.375,9.125,-49.5
2342.6,0.055,0.0,-1.25,9.125,-49.5
2343.21,0.055,0.0,-1.125,8.875,-49.375
2343.81,0.055,0.0,-1.125,8.875,-49.5
2344.42,0.055,0.0,-1.25,8.625,-49.5
2344.92,0.037,0.0,-1.125,8.5,-49.625
2345.46,0.056,0.0,-1.125,8.625,-49.625
2345.96,0.057,0.0,-1.125,8.375,-49.75
2346.48,0.037,0.0,-1.0,8.25,-50.0
2346.99,0.055,0.0,-1.0,8.0,-50.125
2347.49,0.038,0.0,-1.125,8.125,-50.375
2348.09,0.025,0.13962634,0.625,7.625,-50.375
2348.615,0.002,0.29670597,3.5,6.375,-50.5
2349.11,0.001,0.20943951,5.875,4.625,-50.625
2349.62,0.0,0.31415927,7.375,2.0,-50.625
2350.136,0.0,0.20943951,8.5,-1.25,-50.625
2350.62,0.0,0.29670597,8.625,-3.5,-50.75
2351.13,0.002,0.034906585,8.5,-4.125,-50.75
2351.73,0.003,0.034906585,8.375,-4.75,-50.75
2352.44,0.018,0.017453293,8.375,-5.0,-50.625
2352.95,0.036,0.0,8.5,-5.0,-50.375
2353.45,0.056,0.0,8.375,-4.875,-50.125
2353.96,0.037,0.0,8.5,-4.75,-49.875
2354.49,0.056,0.0,8.5,-4.625,-49.625
2355.096,0.055,0.0,8.375,-4.5,-49.25
2355.62,0.035,0.0,8.5,-4.625,-49.0
2356.176,0.055,0.0,8.625,-4.375,-48.75
2356.672,0.057,0.0,8.5,-4.375,-48.375
2357.2,0.038,0.0,8.625,-4.375,-48.25
2357.722,0.058,0.0,8.625,-4.375,-48.0
2358.248,0.038,0.0,8.625,-4.25,-47.875
2358.771,0.058,0.0,8.75,-4.375,-47.75
2359.4,0.041,0.052359878,8.625,-4.875,-47.5
2359.92,0.003,0.19198622,8.0,-7.625,-47.5
2360.457,0.001,0.33161256,6.0,-10.5,-47.5
2360.97,0.0,0.20943951,3.875,-12.375,-47.5
2361.58,0.0,0.31415927,0.625,-14.125,-47.25
2362.09,0.001,0.33161256,-2.5,-14.5,-47.375
2362.9,0.005,0.10471976,-3.875,-14.375,-47.25
2363.4,0.046,0.0,-3.75,-14.375,-47.375
2364.02,0.039,0.0,-3.5,-14.375,-47.375
2364.53,0.055,0.0,-3.5,-14.375,-47.5
2365.13,0.056,0.0,-3.25,-14.375,-47.625
2365.64,0.054,0.0,-3.125,-14.5,-47.75
2366.34,0.056,-0.034906585,-2.75,-14.5,-48.0
2366.94,0.056,-0.017453293,-2.375,-14.625,-48.125
2367.44,0.037,0.0,-2.375,-14.75,-48.375
2367.95,0.055,0.0,-2.375,-14.875,-48.375
2368.46,0.075,0.0,-2.625,-15.0,-48.375
2368.97,0.059,0.0,-2.875,-15.125,-48.375
2369.48,0.09,0.0,-3.0,-15.375,-48.25
2370.0,0.057,0.0,-3.125,-15.5,-48.125
2370.51,0.088,0.0,-3.125,-15.5,-48.0
2371.01,0.06,0.0,-2.875,-15.75,-47.875
2371.61,0.09,0.0,-2.75,-15.875,-48.0
2372.12,0.086,0.0,-2.75,-16.125,-47.875
2372.72,0.088,0.0,-2.875,-16.25,-48.125
2373.22,0.059,0.0,-2.625,-16.375,-48.25
2373.82,0.088,0.0,-2.75,-16.5,-48.375
2374.336,0.09,0.0,-3.0,-16.625,-48.625
2374.82,0.057,0.0,-2.75,-16.75,-48.875
2375.43,0.088,0.0,-3.0,-16.875,-49.25
2375.93,0.088,0.0,-3.0,-16.875,-49.5
2376.53,0.088,0.0,-3.5,-17.0,-49.625
2377.03,0.06,0.0,-3.75,-16.875,-49.625
2377.63,0.088,0.0,-3.875,-16.875,-49.5
2378.13,0.088,0.0,-4.0,-17.0,-49.375
2378.73,0.088,0.0,-4.125,-16.75,-49.0
2379.26,0.057,0.0,-4.125,-16.75,-48.625
2379.787,0.092,0.0,-4.25,-16.625,-48.375
2380.3,0.059,0.0,-4.0,-16.75,-48.125
2380.81,0.089,0.0,-3.875,-16.625,-47.875
2381.32,0.061,0.0,-3.75,-16.625,-47.75
2381.92,0.088,0.0,-3.375,-16.625,-47.5
2382.43,0.088,0.0,-3.125,-16.75,-47.5
2383.04,0.088,0.0,-2.875,-16.75,-47.375
2383.56,0.086,0.0,-2.875,-16.75,-47.25
2384.06,0.062,0.0,-3.0,-16.875,-47.125
2384.66,0.085,0.0,-2.875,-16.875,-47.0
2385.16,0.091,0.0,-2.875,-16.875,-47.0
2385.68,0.056,0.0,-2.625,-17.0,-47.0
2386.18,0.089,0.0,-2.625,-17.0,-47.0
2386.7,0.059,0.0,-2.75,-17.0,-47.0
2387.2,0.09,0.0,-2.5,-17.125,-47.0
2387.71,0.059,0.0,-2.5,-17.25,-46.875
2388.22,0.089,0.0,-2.375,-17.25,-46.875
2388.73,0.059,0.0,-1.875,-17.25,-47.0
2389.33,0.09,0.0,-1.5,-17.25,-46.875
2389.83,0.088,0.0,-1.375,-17.375,-46.75
2390.43,0.088,0.0,-0.875,-17.25,-46.625
2390.95,0.059,0.0,-0.625,-17.375,-46.5
2391.53,0.086,0.0,-0.375,-17.125,-46.75
2392.03,0.088,0.0,0.0,-17.125,-46.75
2392.54,0.062,0.0,0.5,-17.0,-46.875
2393.14,0.088,0.0,1.0,-17.0,-47.25
2393.64,0.088,0.0,1.25,-17.0,-47.625
2394.14,0.044,-0.017453293,2.125,-16.75,-47.75
2394.74,0.007,-0.26179939,5.5,-15.0,-47.875
2395.25,0.0,-0.31415927,8.375,-12.25,-48.125
2395.75,0.001,-0.20943951,10.625,-9.0,-48.0
2396.36,0.0,-0.31415927,11.75,-4.25,-47.875
2396.86,0.0,-0.29670597,11.75,-0.25,-48.0
2397.36,0.001,-0.10471976,11.25,1.25,-47.875
2398.07,0.006,-0.052359878,11.0,1.75,-48.0
2398.59,0.033,0.0,11.0,2.0,-47.875
2399.1,0.056,0.0,11.125,2.0,-47.5
2399.7,0.056,0.0,11.125,1.75,-47.5
2400.2,0.035,0.0,11.0,1.875,-47.375
2400.71,0.056,0.0,11.375,1.875,-47.375
2401.21,0.038,0.0,11.375,1.625,-47.25
2401.72,0.055,0.0,11.5,1.625,-47.125
2402.23,0.037,0.0,11.375,1.375,-47.25
2402.73,0.056,0.0,11.625,1.5,-47.25
2403.24,0.037,0.0,11.5,1.375,-47.0
2403.74,0.033,-0.087266463,11.125,2.5,-47.0
2404.25,0.003,-0.19198622,9.5,5.875,-47.125
2404.75,0.0,-0.31415927,6.875,8.625,-47.0
2405.35,0.0,-0.31415927,2.625,11.125,-46.75
2405.86,0.0,-0.19198622,-1.375,11.875,-46.75
2406.36,0.002,-0.33161256,-5.25,11.625,-46.5
2407.16,0.007,-0.15707963,-7.875,10.875,-46.5
2407.68,0.031,-0.034906585,-8.125,10.625,-46.25
2408.19,0.056,0.0,-8.0,10.75,-46.125
2409.03,0.076,0.087266463,-6.25,11.375,-46.0
2409.74,0.055,0.052359878,-5.0,11.625,-46.0
2410.34,0.073,0.052359878,-4.5,11.625,-46.0
2410.94,0.037,0.0,-4.0,11.625,-46.0
2411.45,0.087,0.0,-3.625,11.5,-45.875
2412.05,0.089,0.0,-3.5,11.5,-45.875
2412.55,0.058,0.0,-3.375,11.5,-46.0
2413.07,0.088,0.0,-2.75,11.375,-45.875
2413.61,0.09,0.0,-2.75,11.375,-45.625
2414.178,0.06,0.0,-3.0,11.125,-45.75
2414.69,0.087,0.0,-2.75,11.0,-45.625
2415.29,0.088,0.0,-2.5,11.0,-45.625
2415.89,0.089,0.0,-2.75,10.875,-45.625
2416.5,0.087,0.0,-2.375,10.875,-45.625
2417.01,0.086,0.0,-2.25,10.75,-45.5
2417.52,0.059,0.0,-2.25,10.625,-45.625
2418.02,0.091,0.0,-2.625,10.5,-45.625
2418.53,0.059,0.0,-2.25,10.375,-45.625
2419.13,0.088,0.0,-2.0,10.5,-45.75
2419.646,0.088,0.0,-1.375,10.375,-45.875
2420.13,0.06,0.0,-1.5,10.25,-46.0
2420.63,0.085,0.0,-1.125,10.25,-46.125
2421.156,0.06,0.0,-1.125,10.25,-46.375
2421.64,0.09,0.0,-1.0,10.0,-46.625
2422.15,0.059,0.0,-1.0,9.875,-46.75
2422.675,0.09,0.0,-1.125,9.75,-47.0
2423.17,0.06,0.0,-1.0,9.625,-47.125
2423.77,0.088,0.0,-1.125,9.375,-47.5
2424.27,0.088,0.0,-1.375,9.125,-47.5
2424.78,0.059,0.0,-1.625,9.125,-47.75
2425.28,0.088,0.0,-1.75,9.0,-47.625
2425.88,0.088,0.0,-1.875,8.75,-47.75
2426.38,0.057,0.0,-1.75,8.875,-47.625
2426.98,0.088,0.0,-1.875,8.875,-47.75
2427.48,0.088,0.0,-1.75,8.875,-47.75
2427.99,0.062,0.0,-2.0,8.875,-47.875
2428.525,0.088,0.0,-2.375,9.0,-47.875
2429.14,0.088,0.0,-2.125,9.125,-47.875
2429.74,0.088,0.0,-2.25,9.125,-48.125
2430.34,0.088,0.0,-2.5,9.125,-48.125
2430.86,0.088,0.0,-2.375,9.25,-48.125
2431.47,0.059,0.0,-2.875,9.125,-48.25
2431.97,0.088,0.0,-2.875,9.125,-48.125
2432.47,0.09,0.0,-3.125,8.875,-47.875
2433.07,0.058,0.0,-3.375,8.875,-47.75
2433.59,0.089,0.0,-3.5,8.625,-47.375
2434.1,0.087,0.0,-3.5,8.625,-47.0
2434.716,0.061,0.0,-3.375,8.625,-46.375
2435.2,0.088,0.0,-3.25,8.375,-46.0
2435.72,0.086,0.0,-2.875,8.375,-45.75
2436.235,0.059,0.0,-2.375,8.625,-45.5
2436.72,0.088,0.0,-1.875,8.625,-45.5
2437.22,0.057,0.0,-1.125,8.625,-45.625
2437.745,0.058,0.06981317,-0.25,8.625,-45.875
2438.24,0.003,0.19198622,2.5,7.875,-46.0
2438.74,0.0,0.31415927,5.125,6.125,-46.0
2439.34,0.002,0.33161256,7.5,3.25,-46.125
2439.84,0.0,0.20943951,8.75,0.25,-46.125
2440.35,0.0,0.33161256,9.375,-2.875,-46.25
2441.06,0.002,0.10471976,9.125,-4.25,-46.125
2441.56,0.033,0.0,9.125,-4.25,-46.25
2442.07,0.037,0.0,9.125,-4.375,-46.25
2442.58,0.056,0.0,9.25,-4.5,-46.125
2443.18,0.055,0.0,9.125,-4.375,-46.125
2443.71,0.036,0.0,9.125,-4.5,-46.25
2444.32,0.055,0.0,9.0,-4.75,-46.25
2444.836,0.058,0.0,8.75,-4.875,-46.25
2445.35,0.053,0.0,8.75,-4.875,-46.125
2445.95,0.057,0.0,8.5,-4.875,-46.0
2446.56,0.035,0.0,8.125,-4.875,-46.0
2447.17,0.056,0.0,7.875,-5.0,-45.875
2447.67,0.055,0.0,7.875,-4.875,-45.75
2448.18,0.036,0.0,7.625,-4.75,-45.5
2448.68,0.056,0.0,7.5,-4.875,-45.5
2449.204,0.026,0.13962634,7.0,-6.0,-45.5
2449.85,0.002,0.29670597,5.875,-8.875,-45.5
2450.34,0.001,0.20943951,3.875,-11.0,-45.375
2450.866,0.0,0.29670597,1.625,-12.375,-45.375
2451.47,0.0,0.29670597,-1.625,-13.125,-45.25
2451.97,0.0,0.19198622,-4.125,-12.875,-45.125
2452.77,0.007,0.12217305,-4.875,-12.875,-45.125
2453.3,0.051,0.0,-4.5,-12.875,-44.75
2453.81,0.037,0.0,-4.125,-13.0,-44.625
2454.34,0.057,0.0,-3.625,-13.0,-44.5
2454.86,0.056,0.0,-2.875,-13.25,-44.375
2455.56,0.057,-0.017453293,-2.0,-13.5,-44.625
2456.16,0.054,0.0,-1.5,-13.5,-45.125
2456.77,0.056,0.0,-1.25,-13.75,-45.5
2457.407,0.055,0.0,-1.125,-13.75,-45.875
2457.88,0.056,0.0,-1.0,-13.75,-46.25
2458.38,0.037,0.0,-1.25,-13.875,-46.625
2458.98,0.055,0.0,-1.375,-13.875,-46.875
2459.48,0.055,0.0,-1.5,-14.125,-47.0
2459.98,0.037,0.0,-1.625,-14.0,-47.125
2460.49,0.055,0.0,-1.625,-14.125,-47.25
2460.99,0.037,0.0,-1.875,-14.25,-47.25
2461.51,0.054,0.0,-2.0,-14.375,-47.25
2462.12,0.056,0.0,-2.125,-14.375,-47.25
2462.63,0.036,0.0,-2.375,-14.375,-47.25
2463.23,0.055,0.0,-2.375,-14.5,-47.0
2463.74,0.055,0.0,-2.5,-14.625,-46.875
2464.24,0.038,0.0,-2.5,-14.75,-46.75
2464.84,0.055,0.0,-2.5,-14.75,-46.625
2465.34,0.055,0.0,-2.75,-14.875,-46.5
2465.94,0.054,0.0,-2.75,-15.0,-46.25
2466.44,0.037,0.0,-2.625,-14.875,-46.125
2467.04,0.055,0.0,-2.75,-15.125,-46.0
2467.54,0.058,0.0,-2.875,-15.125,-46.0
2468.14,0.037,0.0,-2.625,-15.25,-46.0
2468.66,0.056,0.0,-2.75,-15.375,-45.875
2469.17,0.055,0.0,-2.625,-15.5,-46.0
2469.68,0.039,0.0,-2.5,-15.5,-46.0
2470.28,0.054,0.0,-2.375,-15.625,-46.0
2470.8,0.056,0.0,-2.375,-15.625,-46.125
2471.31,0.036,0.0,-2.5,-15.625,-46.25
2471.82,0.055,0.0,-2.375,-15.75,-46.25
2472.32,0.037,0.0,-2.5,-15.875,-46.375
2472.92,0.055,0.0,-2.625,-16.0,-46.375
2473.42,0.055,0.0,-2.625,-16.0,-46.5
2473.96,0.037,0.0,-2.75,-16.125,-46.5
2474.42,0.055,0.0,-2.75,-16.125,-46.625
2474.93,0.037,0.0,-2.875,-16.125,-46.625
2475.46,0.055,0.0,-3.0,-16.125,-46.625
2475.94,0.037,0.0,-3.125,-16.25,-46.5
2476.45,0.057,0.0,-3.0,-16.25,-46.5
2477.05,0.055,0.0,-2.875,-16.375,-46.375
2477.55,0.037,0.0,-3.0,-16.375,-46.375
2478.075,0.053,0.0,-2.875,-16.25,-46.25
2478.7,0.057,0.0,-2.875,-16.375,-46.125
2479.21,0.053,0.0,-2.875,-16.625,-46.0
2479.72,0.039,0.0,-2.875,-16.5,-45.875
2480.22,0.055,0.0,-2.75,-16.5,-45.75
2480.74,0.037,0.0,-2.25,-16.375,-45.75
2481.35,0.055,0.0,-2.125,-16.625,-45.625
2481.85,0.055,0.0,-2.0,-16.5,-45.5
2482.45,0.039,0.0,-2.0,-16.625,-45.375
2482.964,0.053,0.0,-2.125,-16.75,-45.5
2483.492,0.057,0.0,-2.25,-16.875,-45.5
2484.02,0.038,0.0,-2.25,-16.75,-45.375
2484.54,0.058,0.0,-2.125,-16.75,-45.375
2485.15,0.055,0.0,-1.875,-17.0,-45.5
2485.65,0.037,0.0,-1.875,-17.125,-45.5
2486.25,0.055,0.0,-1.75,-17.0,-45.625
2486.75,0.055,0.0,-1.625,-17.0,-45.625
2487.28,0.035,0.0,-1.5,-17.125,-45.75
2487.89,0.056,0.0,-1.375,-17.25,-45.75
2488.4,0.056,0.0,-1.25,-17.375,-46.0
2488.91,0.038,0.0,-1.25,-17.375,-46.0
2489.41,0.055,0.0,-1.125,-17.375,-46.125
2490.013,0.055,0.0,-1.0,-17.75,-46.25
2490.536,0.036,0.0,-1.0,-17.5,-46.375
2491.03,0.056,0.0,-0.875,-17.75,-46.5
2491.637,0.057,0.0,-0.875,-17.75,-46.5
2492.16,0.037,0.0,-1.0,-17.875,-46.5
2492.68,0.055,0.0,-0.625,-17.875,-46.5
2493.29,0.055,0.0,-0.5,-17.875,-46.625
2493.79,0.036,0.0,-0.375,-17.875,-46.75
2494.3,0.055,0.0,-0.25,-18.0,-46.625
2494.81,0.056,0.0,-0.25,-18.0,-46.875
2495.31,0.036,0.0,-0.125,-17.875,-46.875
2495.91,0.055,0.0,0.0,-17.875,-47.0
2496.42,0.055,0.0,0.125,-18.125,-47.0
2496.92,0.038,0.0,0.25,-18.0,-47.125
2497.42,0.056,0.0,0.375,-18.0,-47.25
2498.05,0.038,0.0,0.5,-18.0,-47.5
2498.54,0.042,-0.034906585,1.375,-17.875,-47.5
2499.14,0.006,-0.27925268,5.375,-15.875,-47.625
2499.65,0.002,-0.31415927,8.5,-13.25,-47.875
2500.26,0.0,-0.20943951,11.25,-9.125,-47.875
2500.76,0.0,-0.31415927,12.5,-5.25,-47.75
2501.37,0.0,-0.29670597,12.5,-0.0,-47.75
2502.08,0.019,-0.087266463,12.25,0.875,-47.625
2502.68,0.037,0.0,12.25,0.875,-47.75
2503.19,0.055,0.0,12.25,1.0,-47.75
2503.79,0.055,0.0,12.25,0.75,-47.875
2504.3,0.037,0.0,12.25,1.0,-48.0
2504.81,0.055,0.0,12.25,0.5,-48.125
2505.32,0.055,0.0,12.25,1.0,-48.125
2505.83,0.039,0.0,12.375,0.875,-48.125
2506.34,0.053,0.0,12.375,0.75,-48.125
2506.85,0.037,0.0,12.5,0.75,-48.375
2507.35,0.055,0.0,12.5,0.875,-48.375
2507.86,0.037,0.0,12.5,0.75,-48.5
2508.46,0.031,-0.10471976,11.875,2.875,-48.5
2508.96,0.003,-0.27925268,9.875,6.5,-48.5
2509.46,0.0,-0.2268928,7.0,9.25,-48.5
2509.96,0.001,-0.31415927,3.375,11.375,-48.25
2510.47,0.0,-0.20943951,-0.875,12.5,-48.25
2510.97,0.0,-0.29670597,-4.75,12.375,-48.125
2511.49,0.002,-0.087266463,-6.5,12.0,-48.125
2512.29,0.008,-0.034906585,-7.375,11.75,-48.0
2512.8,0.05,0.0,-7.375,11.75,-47.75
2513.3,0.037,0.0,-7.375,11.625,-47.625
2513.9,0.055,0.0,-7.375,11.75,-47.375
2514.5,0.057,0.034906585,-6.875,12.0,-47.25
2515.2,0.074,0.052359878,-6.125,12.0,-47.125
2515.82,0.058,0.034906585,-5.375,12.5,-47.0
2516.42,0.053,0.034906585,-4.375,12.5,-46.875
2517.03,0.07,0.0,-4.5,12.375,-46.875
2517.655,0.088,0.017453293,-4.25,12.5,-46.5
2518.16,0.062,0.0,-4.125,12.25,-46.375
2518.68,0.088,0.0,-3.875,12.125,-46.125
2519.31,0.09,0.0,-3.875,12.125,-46.0
2519.82,0.057,0.0,-3.75,12.125,-45.625
2520.34,0.09,0.0,-3.75,12.0,-45.375
2520.94,0.088,0.0,-3.25,12.0,-45.125
2521.44,0.06,0.0,-3.5,11.75,-45.125
2521.94,0.088,0.0,-3.375,11.75,-44.875
2522.44,0.059,0.0,-3.5,11.5,-44.75
2522.94,0.088,0.0,-3.75,11.5,-44.75
2523.44,0.086,0.0,-3.625,11.375,-44.75
2523.94,0.059,0.0,-3.375,11.125,-44.75
2524.54,0.09,0.0,-3.0,11.0,-44.75
2525.04,0.057,0.0,-2.5,10.75,-44.75
2525.64,0.089,0.0,-2.375,10.375,-44.875
2526.15,0.087,0.0,-2.375,10.125,-45.0
2526.67,0.06,0.0,-2.0,10.0,-45.25
2527.16,0.09,0.0,-2.125,9.625,-45.375
2527.67,0.059,0.0,-2.125,9.625,-45.5
2528.185,0.089,0.0,-2.375,9.375,-45.75
2528.67,0.087,0.0,-2.375,9.25,-45.75
2529.17,0.06,0.0,-2.5,9.125,-45.875
2529.696,0.088,0.0,-2.625,8.875,-45.875
2530.19,0.059,0.0,-2.625,8.875,-45.75
2530.7,0.088,0.0,-2.75,8.625,-45.75
2531.21,0.06,0.0,-3.125,8.5,-45.5
2531.72,0.09,0.0,-3.125,8.375,-45.25
2532.24,0.061,0.0,-3.0,8.25,-45.25
2532.84,0.086,0.0,-3.25,8.125,-45.125
2533.34,0.09,0.0,-3.5,8.0,-45.0
2533.946,0.088,0.0,-3.75,7.5,-45.0
2534.56,0.059,0.0,-4.0,7.375,-44.875
2535.16,0.088,0.0,-3.875,7.125,-44.875
2535.72,0.088,0.0,-3.75,7.0,-44.75
2536.29,0.089,0.0,-3.875,6.75,-44.625
2536.81,0.09,0.0,-3.875,6.375,-44.5
2537.31,0.061,0.0,-3.625,6.375,-44.5
2537.91,0.088,0.0,-3.875,6.125,-44.5
2538.41,0.088,0.0,-3.75,6.0,-44.5
2538.91,0.057,0.0,-3.875,6.0,-44.5
2539.42,0.089,0.0,-4.125,5.875,-44.5
2539.92,0.059,0.0,-4.0,5.75,-44.25
2540.42,0.088,0.0,-4.0,5.75,-44.0
2540.93,0.059,0.0,-3.75,5.625,-43.875
2541.44,0.091,0.0,-3.375,5.5,-43.75
2541.95,0.059,0.0,-3.0,5.25,-43.625
2542.45,0.088,0.0,-2.625,5.0,-43.625
2542.96,0.027,0.052359878,-1.75,4.875,-43.75
2543.56,0.002,0.27925268,0.375,4.375,-43.75
2544.06,0.001,0.31415927,2.25,3.125,-43.875
2544.57,0.001,0.20943951,3.625,1.75,-43.875
2545.17,0.0,0.33161256,4.75,-0.5,-43.875
2545.67,0.0,0.27925268,5.25,-2.0,-44.0
2546.18,0.001,0.034906585,5.125,-2.625,-44.0
2546.68,0.004,0.034906585,5.375,-2.875,-44.0
2547.48,0.02,0.017453293,5.125,-3.0,-43.875
2547.98,0.035,0.0,5.0,-3.0,-43.75
2548.49,0.057,0.0,4.875,-2.75,-43.5
2549.09,0.035,0.0,4.875,-2.5,-43.125
2549.59,0.057,0.0,5.0,-2.25,-42.875
2550.1,0.055,0.0,5.0,-2.125,-42.625
2550.71,0.055,0.0,5.0,-1.75,-42.5
2551.22,0.039,0.0,5.25,-1.625,-42.375
2551.82,0.054,0.0,5.125,-1.75,-42.125
2552.336,0.055,0.0,5.375,-1.25,-42.125
2552.82,0.036,0.0,5.5,-1.0,-41.875
2553.42,0.055,0.0,5.375,-1.0,-41.875
2554.02,0.055,0.0,5.5,-0.625,-41.875
2554.53,0.025,0.12217305,5.75,-1.375,-41.875
2555.14,0.002,0.31415927,5.75,-4.0,-42.0
2555.65,0.0,0.20943951,5.25,-6.25,-41.875
2556.171,0.0,0.31415927,3.875,-8.25,-41.875
2556.69,0.001,0.19198622,2.0,-9.75,-41.875
2557.19,0.0,0.29670597,0.125,-10.5,-41.875
2557.72,0.003,0.052359878,-0.125,-10.5,-41.75
2558.63,0.003,0.052359878,-0.75,-10.875,-41.75
2559.13,0.031,0.0,-0.875,-11.0,-41.75
2559.63,0.055,0.0,-0.75,-11.25,-41.875
2560.33,0.075,-0.034906585,-0.25,-11.375,-41.75
2560.83,0.036,-0.017453293,0.25,-11.25,-41.875
2561.53,0.068,0.0,0.375,-11.625,-42.125
2562.04,0.09,-0.017453293,0.5,-11.75,-42.25
2562.64,0.088,0.0,0.25,-11.875,-42.375
2563.15,0.059,0.0,0.25,-12.125,-42.75
2563.65,0.09,0.0,0.25,-12.375,-42.875
2564.165,0.086,0.0,0.25,-12.5,-43.25
2564.78,0.06,0.0,0.25,-13.0,-43.375
2565.305,0.092,0.0,0.25,-13.0,-43.5
2565.82,0.09,0.0,0.125,-13.375,-43.625
2566.42,0.088,0.0,-0.25,-13.625,-43.625
2567.02,0.088,0.0,-0.375,-13.5,-43.625
2567.63,0.059,0.0,-0.375,-13.875,-43.5
2568.144,0.091,0.0,-0.875,-13.75,-43.625
2568.664,0.061,0.0,-1.125,-13.875,-43.5
2569.194,0.092,0.0,-1.25,-14.125,-43.5
2569.72,0.09,0.0,-1.125,-14.25,-43.625
2570.22,0.062,0.0,-1.0,-14.375,-43.75
2570.83,0.086,0.0,-0.875,-14.75,-43.875
2571.35,0.09,0.0,-1.125,-14.875,-43.875
2571.95,0.088,0.0,-1.125,-15.125,-44.125
2572.48,0.057,0.0,-1.125,-15.25,-44.25
2572.99,0.088,0.0,-1.375,-15.5,-44.375
2573.5,0.09,0.0,-1.25,-15.625,-44.375
2574.11,0.059,0.0,-1.25,-15.75,-44.5
2574.71,0.089,0.0,-1.125,-16.125,-44.625
2575.21,0.087,0.0,-1.0,-16.25,-44.75
2575.71,0.06,0.0,-1.0,-16.375,-44.875
2576.22,0.088,0.0,-0.875,-16.625,-45.125
2576.72,0.088,0.0,-0.25,-16.75,-45.25
2577.23,0.06,0.0,-0.375,-16.875,-45.25
2577.73,0.09,0.0,-0.25,-17.0,-45.5
2578.34,0.057,0.0,-0.5,-17.0,-45.875
2578.94,0.088,0.0,-0.75,-17.125,-46.125
