t,delta_trans,delta_theta,mx,my,mz
1217.421,0.064,0.0,-2.25,-5.28125,-47.90625
1217.945,0.09,0.0,-2.53125,-4.34375,-47.21875
1218.48,0.061,0.0,-2.53125,-3.40625,-46.65625
1219.105,0.095,0.0,-1.90625,-2.25,-45.9375
1219.625,0.061,0.0,-1.8125,-1.53125,-45.59375
1220.155,0.092,0.0,-1.6875,-0.71875,-45.125
1220.775,0.09,0.0,-1.5,-0.1875,-44.53125
1221.295,0.091,0.0,-1.25,0.46875,-44.125
1221.829,0.061,0.0,-1.25,1.1875,-43.65625
1222.455,0.095,0.0,-1.15625,1.5625,-43.1875
1222.975,0.089,0.0,-1.0625,2.0,-42.875
1223.51,0.062,0.0,-0.65625,2.3125,-42.5625
1224.135,0.094,0.0,-0.09375,2.5,-42.375
1224.755,0.09,0.0,0.625,2.5625,-42.25
1225.285,0.091,0.0,1.71875,2.4375,-42.28125
1225.915,0.092,0.0,2.09375,2.0625,-42.59375
1226.435,0.061,0.0,2.5,1.8125,-42.8125
1226.966,0.092,0.0,2.9375,1.78125,-43.125
1227.49,0.062,0.0,3.5,2.0625,-43.125
1228.113,0.082,0.0,4.65625,2.25,-43.03125
1228.79,0.007,0.2443461,6.21875,0.125,-43.0
1229.255,0.0,0.33161256,6.5,-2.3125,-43.0625
1229.789,0.001,0.2268928,6.4375,-4.71875,-43.09375
1230.414,0.0,0.34906585,5.46875,-7.59375,-43.09375
1230.947,0.0,0.31415927,4.0,-9.5625,-43.03125
1231.775,0.011,0.17453293,2.625,-10.625,-42.96875
1232.289,0.035,0.0,3.0625,-11.0,-42.46875
1232.929,0.06,-0.034906585,4.375,-11.40625,-41.90625
1233.445,0.056,-0.017453293,5.21875,-11.8125,-41.40625
1233.98,0.039,-0.034906585,7.03125,-12.25,-41.0
1234.611,0.058,0.0,9.09375,-13.4375,-40.5625
1235.135,0.085,0.0,11.34375,-14.6875,-40.21875
1235.655,0.062,-0.06981317,14.71875,-15.78125,-40.21875
1236.285,0.094,-0.017453293,17.46875,-18.40625,-40.75
1236.909,0.089,0.06981317,19.25,-23.3125,-41.9375
1237.534,0.094,0.0,20.40625,-27.4375,-43.53125
1238.055,0.091,0.0,20.28125,-30.6875,-45.375
1238.59,0.061,0.0,18.75,-33.71875,-47.375
1239.215,0.094,0.0,15.875,-35.75,-49.90625
1239.838,0.09,0.0,12.4375,-35.96875,-52.25
1240.249,0.059,0.0,10.875,-34.75,-53.8125
1240.88,0.095,0.0,9.4375,-31.15625,-56.34375
1241.405,0.09,0.0,10.0625,-27.75,-58.40625
1241.94,0.062,0.0,11.9375,-24.40625,-60.65625
1242.571,0.094,0.0,14.28125,-21.75,-63.59375
1243.201,0.092,0.0,15.5,-20.59375,-65.875
1243.818,0.091,0.0,17.625,-20.09375,-67.53125
1244.335,0.09,0.0,18.9375,-20.5625,-68.5625
1244.86,0.061,0.0,19.71875,-21.25,-69.5
1245.49,0.094,0.0,20.3125,-22.65625,-70.625
1246.015,0.091,0.0,20.34375,-24.6875,-71.59375
1246.55,0.061,0.0,19.84375,-27.53125,-72.71875
1247.175,0.095,0.0,17.1875,-31.21875,-73.875
1247.789,0.009,0.13962634,12.0,-34.5625,-73.84375
1248.414,0.002,0.31415927,1.4375,-37.71875,-73.6875
1249.025,0.0,0.31415927,-9.46875,-37.40625,-73.3125
1249.655,0.0,0.33161256,-19.5625,-33.40625,-73.0
1250.175,0.0,0.31415927,-26.9375,-27.75,-72.5
1251.015,0.01,0.15707963,-31.15625,-22.40625,-72.59375
1251.535,0.035,0.0,-31.4375,-21.0625,-72.84375
1252.114,0.057,0.0,-32.71875,-19.3125,-72.78125
1252.589,0.038,0.0,-34.09375,-17.84375,-71.71875
1253.215,0.059,0.0,-36.0,-16.28125,-69.90625
1253.845,0.058,0.0,-37.25,-14.5,-67.46875
1254.365,0.057,0.0,-37.65625,-13.0625,-65.25
1254.9,0.038,0.0,-37.8125,-11.59375,-62.78125
1255.625,0.058,0.0,-37.65625,-9.65625,-59.59375
1256.145,0.057,0.0,-37.09375,-8.4375,-57.375
1256.77,0.059,0.0,-36.34375,-6.9375,-54.9375
1257.295,0.056,0.0,-35.84375,-6.0625,-52.875
1257.83,0.039,0.0,-34.71875,-5.21875,-51.1875
1258.459,0.059,0.0,-33.65625,-4.375,-49.40625
1259.084,0.057,0.0,-32.53125,-3.1875,-47.78125
1259.701,0.057,0.0,-31.78125,-2.46875,-46.1875
1260.235,0.061,0.0,-30.1875,-1.75,-44.5
1260.755,0.09,0.0,-28.53125,-0.71875,-43.3125
1261.451,0.094,0.0,-26.28125,-0.1875,-42.0
1262.013,0.093,0.0,-23.96875,0.28125,-41.0
1262.535,0.09,0.0,-22.09375,0.46875,-40.59375
1263.085,0.063,0.0,-20.21875,0.40625,-40.40625
1263.71,0.095,0.0,-17.8125,0.375,-40.4375
1264.23,0.09,0.0,-16.40625,-0.0,-40.9375
1264.865,0.092,0.0,-14.375,-0.21875,-41.5625
1265.4,0.062,0.0,-13.03125,-0.5625,-42.375
1266.085,0.094,0.0,-11.28125,-1.03125,-43.3125
1266.545,0.09,0.0,-10.75,-1.5,-44.0
1267.175,0.09,0.0,-9.75,-2.3125,-44.65625
1267.691,0.064,0.0,-9.4375,-3.3125,-44.90625
1268.215,0.09,0.0,-9.46875,-4.125,-44.90625
1268.749,0.061,0.0,-9.75,-5.03125,-44.59375
1269.375,0.095,0.0,-10.46875,-5.625,-43.78125
1269.895,0.09,0.0,-11.1875,-6.03125,-43.09375
1270.43,0.061,0.0,-12.25,-6.0625,-42.25
1271.045,0.091,0.0,-13.5,-5.8125,-41.09375
1271.559,0.092,0.0,-14.15625,-5.28125,-40.1875
1272.1,0.061,0.0,-15.40625,-4.0625,-39.25
1272.615,0.092,0.0,-16.3125,-2.8125,-38.125
1273.15,0.062,0.0,-17.28125,-0.90625,-36.9375
1273.834,0.094,0.0,-17.96875,1.6875,-35.53125
1274.408,0.092,0.0,-18.03125,4.34375,-34.3125
1274.938,0.091,0.0,-17.84375,6.53125,-33.375
1275.46,0.061,0.0,-17.21875,8.21875,-32.625
1276.075,0.09,0.0,-16.09375,9.78125,-32.125
1276.705,0.095,0.0,-15.21875,10.53125,-31.90625
1277.335,0.092,0.0,-14.15625,10.5625,-32.03125
1277.867,0.09,0.0,-13.59375,10.3125,-32.40625
1278.395,0.062,0.0,-12.90625,9.5625,-32.96875
1279.015,0.092,0.0,-12.40625,8.5625,-33.6875
1279.63,0.092,0.0,-11.71875,7.09375,-34.71875
1280.155,0.09,0.0,-11.59375,6.0,-35.46875
1280.69,0.062,0.0,-11.21875,4.90625,-36.25
1281.314,0.094,0.0,-10.90625,3.59375,-37.0625
1281.835,0.09,0.0,-10.90625,2.78125,-37.84375
1282.365,0.062,0.0,-10.84375,1.84375,-38.3125
1282.995,0.094,0.0,-10.75,1.3125,-39.09375
1283.515,0.088,0.0,-10.375,1.1875,-39.6875
1284.04,0.062,0.0,-10.15625,0.875,-40.03125
1284.665,0.094,0.0,-9.875,0.9375,-40.53125
1285.185,0.09,0.0,-9.9375,1.03125,-41.0625
1285.72,0.062,0.0,-10.1875,1.375,-41.40625
1286.335,0.09,0.0,-10.46875,1.625,-41.84375
1286.855,0.092,0.0,-10.5625,1.90625,-42.25
1287.389,0.061,0.0,-11.0,2.375,-42.53125
1288.017,0.095,0.0,-11.15625,2.71875,-42.875
1288.535,0.09,0.0,-11.40625,3.125,-43.09375
1289.13,0.062,0.0,-11.9375,3.4375,-43.28125
1289.695,0.094,0.0,-12.1875,3.53125,-43.4375
1290.228,0.09,0.0,-12.375,3.65625,-43.53125
1290.956,0.094,0.0,-12.65625,3.71875,-43.53125
1291.578,0.091,0.0,-12.75,3.4375,-43.625
1292.205,0.092,0.0,-13.0,3.0625,-43.5625
1292.735,0.09,0.0,-13.0625,2.6875,-43.625
1293.255,0.064,0.0,-12.875,2.375,-43.65625
1293.892,0.092,0.0,-13.15625,1.90625,-43.6875
1294.508,0.09,0.0,-13.34375,1.375,-43.75
1294.919,0.059,0.0,-13.3125,0.875,-43.84375
1295.553,0.095,0.0,-13.5625,0.34375,-43.96875
1296.075,0.09,0.0,-13.59375,-0.0,-44.09375
1296.61,0.061,0.0,-13.53125,-0.5,-44.25
1297.233,0.095,0.0,-13.59375,-1.0,-44.21875
1297.768,0.09,0.0,-14.0625,-1.3125,-44.09375
1298.485,0.092,0.0,-14.40625,-1.6875,-43.90625
1299.0,0.09,0.0,-14.625,-1.9375,-43.75
1299.54,0.062,0.0,-14.6875,-2.28125,-43.4375
1300.165,0.094,0.0,-14.71875,-2.28125,-43.25
1300.695,0.09,0.0,-14.6875,-2.375,-43.03125
1301.22,0.061,0.0,-14.625,-2.28125,-42.8125
1301.85,0.095,0.0,-14.4375,-2.28125,-42.5
1302.575,0.091,0.06981317,-13.8125,-1.15625,-42.375
1303.09,0.092,0.017453293,-13.46875,-0.9375,-42.28125
1303.615,0.09,0.0,-13.15625,-0.90625,-42.21875
1304.15,0.062,0.0,-12.875,-0.90625,-42.15625
1304.665,0.064,0.0,-12.71875,-0.8125,-42.09375
1305.195,0.092,0.0,-12.46875,-0.8125,-42.15625
1305.815,0.091,0.052359878,-11.8125,-0.1875,-42.25
1306.335,0.089,0.0,-11.46875,-0.25,-42.3125
1306.869,0.061,0.0,-11.03125,-0.40625,-42.5
1307.494,0.095,0.0,-10.46875,-0.40625,-42.65625
1308.015,0.091,0.0,-9.75,-0.46875,-43.03125
1308.55,0.061,0.0,-8.84375,-0.34375,-43.4375
1309.175,0.095,0.0,-7.90625,-0.34375,-43.875
1309.685,0.087,0.0,-7.09375,-0.125,-44.40625
1310.209,0.062,0.0,-6.125,0.03125,-45.09375
1310.84,0.094,0.0,-5.15625,0.3125,-46.0625
1311.365,0.091,0.0,-4.25,0.40625,-46.9375
1311.9,0.061,0.0,-3.625,0.6875,-47.9375
1312.525,0.095,0.0,-3.03125,1.34375,-48.75
1313.057,0.09,0.0,-2.25,1.8125,-49.3125
1313.745,0.092,0.0,-1.4375,2.34375,-49.9375
1314.305,0.09,0.0,-0.15625,2.90625,-50.5
1314.812,0.061,0.0,1.0,3.5,-51.125
1315.295,0.062,0.0,2.0,4.0625,-51.78125
1315.847,0.091,-0.017453293,3.34375,5.09375,-53.25
1316.365,0.09,-0.034906585,4.28125,6.0,-55.03125
1316.995,0.062,0.034906585,5.96875,6.5625,-58.03125
1317.509,0.09,0.0,5.875,7.3125,-60.71875
1318.139,0.06,0.0,5.40625,8.0,-63.03125
1318.66,0.057,0.0,4.0,8.8125,-64.875
1319.2,0.038,0.0,2.78125,10.0,-66.65625
1319.825,0.059,0.0,0.46875,12.3125,-68.34375
1320.345,0.057,0.0,-1.1875,15.21875,-69.53125
1320.975,0.056,0.0,-2.625,20.625,-70.53125
1321.491,0.04,0.0,-3.0,26.625,-71.0625
1322.015,0.028,0.10471976,0.09375,29.96875,-71.1875
1322.549,0.001,0.20943951,10.34375,29.1875,-71.5
1323.175,0.002,0.33161256,20.59375,23.6875,-71.78125
1323.695,0.0,0.33161256,27.25,16.625,-72.0625
1324.229,0.001,0.2268928,30.21875,7.78125,-72.25
1324.848,0.003,0.33161256,30.6875,-4.4375,-72.375
1325.682,0.027,0.087266463,26.78125,-11.9375,-73.15625
1326.2,0.089,0.0,16.1875,-21.09375,-73.84375
1326.74,0.061,0.0,3.9375,-22.90625,-74.15625
1327.365,0.095,0.0,-4.96875,-18.53125,-74.28125
1327.897,0.09,0.0,-9.03125,-14.25,-74.25
1328.42,0.062,0.0,-11.0625,-10.71875,-73.75
1329.044,0.094,0.0,-12.125,-8.5625,-72.625
1329.661,0.09,0.0,-13.65625,-7.6875,-70.9375
1330.185,0.09,0.0,-14.65625,-7.59375,-69.15625
1330.815,0.092,0.0,-17.0,-7.65625,-66.65625
1331.35,0.062,0.0,-18.53125,-7.5625,-64.40625
1331.981,0.094,0.0,-19.9375,-6.09375,-62.03125
1332.598,0.09,0.0,-20.0,-4.25,-59.09375
1333.115,0.09,0.0,-19.375,-2.6875,-56.8125
1333.64,0.062,0.0,-18.46875,-2.0,-54.34375
1334.275,0.094,0.0,-17.09375,-1.90625,-52.0
1334.795,0.09,0.0,-15.75,-2.375,-50.65625
1335.39,0.062,0.0,-14.65625,-3.25,-49.625
1335.956,0.094,0.0,-14.53125,-4.59375,-49.0
1336.578,0.09,0.0,-14.6875,-5.65625,-48.78125
1336.989,0.06,0.0,-14.90625,-6.0,-48.5
1337.62,0.094,0.0,-15.40625,-6.09375,-48.0625
1338.145,0.09,0.0,-15.5625,-5.8125,-47.1875
1338.68,0.061,0.0,-15.28125,-5.1875,-46.125
1339.305,0.095,0.0,-14.5625,-4.15625,-44.53125
1339.825,0.09,0.0,-13.0625,-3.125,-43.0625
1340.355,0.064,0.0,-10.5,-2.15625,-41.625
1340.984,0.092,0.0,-6.875,-1.4375,-40.125
1341.669,0.09,0.0,-2.96875,-1.15625,-39.28125
1342.239,0.055,0.017453293,-0.875,-1.1875,-39.09375
1342.755,0.002,0.27925268,-0.625,-1.5,-39.03125
1343.289,0.002,0.2268928,-0.53125,-2.15625,-39.0
1343.914,0.0,0.34906585,-0.4375,-2.59375,-39.03125
1344.534,0.0,0.33161256,-0.46875,-3.28125,-38.96875
1345.165,0.0,0.33161256,-0.625,-3.90625,-39.0
1345.895,0.028,0.034906585,-0.21875,-3.6875,-37.625
1346.429,0.038,0.0,0.6875,-3.28125,-35.5625
1347.074,0.061,0.0,2.1875,-3.03125,-33.5
1347.775,0.056,0.0,3.90625,-2.75,-32.15625
1348.33,0.06,0.0,5.6875,-2.5,-31.59375
1348.849,0.056,0.0,6.65625,-2.28125,-31.53125
1349.389,0.038,0.0,8.09375,-1.9375,-31.875
1350.015,0.029,0.06981317,8.59375,-2.5,-31.9375
1350.535,0.002,0.31415927,8.34375,-5.5625,-31.96875
1351.165,0.001,0.33161256,6.8125,-8.78125,-32.0
1351.795,0.0,0.33161256,4.4375,-11.5,-31.84375
1352.369,0.0,0.2268928,1.625,-12.9375,-31.8125
1352.94,0.0,0.31415927,-1.28125,-13.4375,-31.6875
1353.675,0.027,0.0,-0.875,-13.625,-31.78125
1354.21,0.038,0.0,0.5625,-13.8125,-32.1875
1354.725,0.059,0.0,1.75,-13.90625,-32.75
1355.26,0.038,0.0,3.0,-13.875,-33.5625
1355.975,0.074,0.0,4.125,-13.78125,-34.84375
1356.485,0.04,-0.034906585,5.65625,-13.09375,-35.84375
1357.055,0.056,-0.052359878,6.375,-12.625,-36.78125
1357.53,0.039,-0.017453293,7.40625,-11.8125,-37.84375
1358.155,0.059,0.0,7.6875,-11.34375,-39.03125
1358.675,0.056,0.0,7.78125,-10.84375,-39.96875
1359.21,0.039,0.0,7.78125,-10.46875,-40.78125
1359.825,0.056,0.0,7.875,-9.875,-41.65625
1360.451,0.059,0.0,8.0,-9.1875,-42.5625
1360.97,0.056,0.0,8.09375,-8.5625,-43.1875
1361.51,0.039,0.0,8.34375,-7.96875,-43.59375
1362.134,0.059,0.0,8.15625,-7.28125,-44.25
1362.765,0.059,0.034906585,8.0,-6.90625,-45.09375
1363.388,0.056,0.0,7.875,-6.53125,-45.75
1363.905,0.056,0.034906585,7.90625,-6.125,-46.375
1364.429,0.061,0.0,8.0,-5.40625,-47.21875
1365.064,0.094,0.0,8.34375,-3.84375,-48.5
1365.585,0.09,0.0,8.34375,-2.5625,-49.6875
1366.12,0.062,0.0,8.15625,-1.34375,-50.90625
1366.75,0.092,0.0,7.90625,0.125,-52.5625
1367.373,0.095,0.0,7.0625,1.59375,-54.15625
1367.99,0.09,0.0,6.1875,2.71875,-55.59375
1368.51,0.09,0.0,5.25,3.71875,-56.71875
1369.05,0.062,0.0,3.8125,4.8125,-57.75
1369.675,0.093,0.0,2.40625,5.59375,-58.78125
1370.195,0.091,0.0,0.71875,6.1875,-59.46875
1370.73,0.061,0.0,-1.5,6.4375,-60.0
1371.345,0.09,0.0,-4.1875,6.40625,-59.84375
1371.859,0.064,0.0,-6.375,6.15625,-59.40625
1372.39,0.09,0.0,-8.6875,5.8125,-58.4375
1373.025,0.094,0.0,-10.6875,4.875,-56.71875
1373.644,0.092,0.034906585,-11.96875,4.5625,-54.65625
1374.273,0.091,0.0,-13.1875,3.96875,-52.25
1374.817,0.092,0.0,-13.84375,3.90625,-50.09375
1375.435,0.091,0.034906585,-14.34375,5.0,-47.78125
1375.949,0.061,0.0,-15.6875,6.0,-45.96875
1376.584,0.095,0.0,-18.90625,6.78125,-43.90625
1377.165,0.09,0.0,-22.125,6.21875,-42.28125
1377.64,0.062,0.0,-25.25,3.78125,-40.8125
1378.265,0.094,0.0,-26.65625,-0.75,-39.71875
1378.887,0.09,0.0,-26.15625,-5.09375,-38.9375
1379.405,0.091,-0.06981317,-24.9375,-8.6875,-38.6875
1379.93,0.061,-0.017453293,-22.375,-11.34375,-38.625
1380.563,0.096,0.06981317,-20.84375,-11.34375,-38.71875
1381.085,0.09,0.0,-18.8125,-12.125,-38.90625
1381.62,0.061,0.0,-17.34375,-12.4375,-39.03125
1382.25,0.093,0.0,-16.4375,-12.75,-39.0625
1382.873,0.094,0.0,-15.1875,-12.84375,-39.0
1383.497,0.09,0.0,-14.59375,-13.0,-38.9375
1383.915,0.06,0.0,-13.875,-13.1875,-38.90625
1384.545,0.094,0.0,-13.71875,-13.59375,-38.75
1385.065,0.053,-0.052359878,-13.40625,-14.25,-38.6875
1385.599,0.004,-0.17453293,-10.3125,-16.5625,-38.8125
1386.223,0.001,-0.34906585,-5.46875,-18.28125,-39.0
1386.845,0.0,-0.31415927,-0.21875,-18.09375,-39.1875
1387.469,0.0,-0.34906585,4.71875,-16.59375,-39.25
1388.095,0.0,-0.31415927,8.46875,-13.6875,-39.34375
1388.805,0.025,-0.12217305,10.03125,-12.25,-39.15625
1389.445,0.058,0.034906585,10.25,-12.15625,-38.625
1389.97,0.039,0.034906585,10.40625,-11.96875,-38.21875
1390.596,0.059,0.0,10.75,-11.46875,-37.90625
1391.228,0.058,0.0,10.9375,-10.71875,-37.5
1391.847,0.056,0.0,11.25,-10.28125,-37.25
1392.375,0.056,0.0,11.40625,-9.75,-36.96875
1392.899,0.039,0.0,11.8125,-9.375,-36.9375
1393.524,0.051,0.0,12.0625,-8.90625,-36.8125
1394.147,0.009,-0.2268928,13.25,-4.9375,-36.75
1394.559,0.0,-0.20943951,13.34375,-1.0625,-36.78125
1395.191,0.0,-0.33161256,11.90625,4.0,-36.71875
1395.826,0.0,-0.31415927,9.03125,8.5625,-36.59375
1396.345,0.0,-0.33161256,5.65625,11.21875,-36.46875
1397.07,0.001,-0.13962634,3.21875,12.34375,-36.34375
1397.705,0.049,0.034906585,4.5,11.875,-36.34375
1398.225,0.056,0.034906585,5.875,11.25,-36.53125
1398.845,0.055,0.0,6.78125,10.75,-36.84375
1399.381,0.094,0.0,8.03125,10.25,-37.40625
1399.905,0.09,0.0,8.96875,9.75,-38.09375
1400.535,0.092,0.0,9.84375,9.1875,-38.8125
1401.175,0.093,0.0,10.1875,8.25,-39.4375
1401.7,0.061,0.0,10.9375,7.46875,-40.0
1402.315,0.09,0.0,11.34375,6.40625,-40.5
1402.94,0.094,0.0,11.65625,5.15625,-41.21875
1403.525,0.09,0.0,11.6875,3.90625,-41.8125
1404.0,0.062,0.0,11.625,2.90625,-42.75
1404.624,0.094,0.0,11.1875,1.53125,-43.71875
1405.145,0.09,0.0,10.5625,0.53125,-44.5625
1405.68,0.062,0.0,9.3125,-0.46875,-45.53125
1406.295,0.09,0.0,8.78125,-1.375,-46.53125
1406.815,0.092,0.0,8.21875,-2.1875,-47.53125
1407.34,0.062,0.0,7.09375,-2.875,-48.40625
1407.975,0.094,0.0,5.875,-3.75,-49.46875
1408.495,0.09,0.0,4.09375,-4.46875,-50.25
1409.03,0.062,0.0,2.6875,-5.3125,-50.75
1409.656,0.094,0.0,1.0,-6.28125,-50.9375
1410.188,0.091,0.0,-0.25,-6.9375,-50.9375
1410.805,0.061,0.0,-2.03125,-7.78125,-50.59375
1411.321,0.093,0.034906585,-3.78125,-8.3125,-50.21875
1411.845,0.09,0.0,-4.78125,-8.53125,-49.625
1412.38,0.061,0.0,-5.59375,-8.5625,-49.0625
1413.005,0.095,0.0,-6.21875,-8.09375,-48.375
1413.525,0.09,0.0,-6.65625,-7.75,-47.78125
1414.155,0.09,0.0,-7.28125,-6.96875,-47.34375
1414.669,0.061,0.0,-7.28125,-6.0,-46.96875
1415.304,0.095,0.0,-7.71875,-4.90625,-46.65625
1415.825,0.09,0.0,-7.5,-3.59375,-46.375
1416.36,0.061,0.0,-7.5,-2.46875,-46.15625
1416.985,0.095,0.0,-7.6875,-0.71875,-45.75
1417.608,0.09,0.0,-7.875,0.90625,-45.34375
1418.125,0.09,0.0,-8.125,2.125,-45.125
1418.649,0.062,0.0,-8.0625,3.21875,-44.8125
1419.28,0.094,0.0,-7.71875,4.53125,-44.34375
1419.805,0.09,0.0,-7.71875,5.8125,-44.15625
1420.34,0.062,0.0,-7.71875,6.9375,-43.8125
1420.964,0.094,0.0,-7.90625,8.28125,-43.5625
1421.588,0.09,0.0,-8.0625,9.1875,-43.03125
1422.205,0.09,0.0,-8.46875,10.0625,-42.15625
1422.635,0.062,0.0,-8.5,10.65625,-41.5
1423.26,0.094,0.0,-8.375,11.25,-40.125
1423.895,0.092,0.0,-7.8125,11.59375,-38.75
1424.415,0.09,0.0,-7.0625,11.625,-37.71875
1424.95,0.062,0.0,-5.84375,11.5625,-37.09375
1425.565,0.01,0.19198622,-3.15625,11.875,-37.15625
1426.079,0.0,0.33161256,0.71875,11.53125,-37.3125
1426.619,0.0,0.2268928,4.6875,10.0625,-37.34375
1427.249,0.001,0.33161256,8.5625,7.03125,-37.46875
1427.874,0.002,0.33161256,11.0625,2.84375,-37.625
1428.705,0.0,0.20943951,11.71875,0.15625,-37.75
1429.335,0.044,0.0,11.625,-0.09375,-38.625
1429.915,0.056,0.0,11.40625,0.3125,-39.40625
1430.386,0.04,0.0,11.125,0.53125,-40.15625
1431.013,0.058,0.0,10.84375,0.71875,-40.90625
1431.535,0.057,0.0,10.34375,0.84375,-41.4375
1432.07,0.038,0.0,9.6875,0.96875,-41.96875
1432.694,0.059,0.0,9.09375,0.90625,-42.3125
1433.215,0.039,0.0,8.90625,0.90625,-42.40625
1433.735,0.055,0.0,8.125,0.625,-42.5
1434.352,0.043,0.0,7.78125,0.53125,-42.4375
1434.88,0.0,0.2268928,8.09375,-1.8125,-42.4375
1435.42,0.0,0.2268928,8.03125,-4.84375,-42.4375
1436.042,0.0,0.34906585,6.90625,-8.46875,-42.4375
1436.677,0.0,0.33161256,4.46875,-11.375,-42.4375
1437.208,0.0,0.31415927,2.03125,-12.9375,-42.375
1437.925,0.001,0.12217305,0.625,-13.28125,-42.40625
1438.439,0.027,0.0,0.5,-13.25,-42.90625
1438.964,0.057,0.0,0.46875,-13.03125,-43.53125
1439.506,0.059,-0.034906585,0.8125,-12.65625,-44.15625
1440.03,0.038,0.0,0.46875,-12.34375,-44.6875
1440.655,0.059,-0.034906585,0.6875,-11.9375,-45.3125
1441.275,0.062,0.0,0.53125,-11.6875,-45.71875
1441.893,0.09,0.0,-0.625,-11.375,-46.03125
1442.405,0.062,0.0,-0.96875,-11.1875,-46.0625
1442.93,0.088,0.0,-1.625,-11.03125,-46.0
1443.555,0.094,0.0,-1.90625,-10.8125,-45.8125
1444.075,0.09,0.0,-1.8125,-10.53125,-45.59375
1444.61,0.062,0.0,-2.15625,-10.28125,-45.28125
1445.225,0.09,0.0,-2.34375,-9.9375,-44.9375
1445.85,0.094,0.0,-2.53125,-9.625,-44.5
1446.375,0.09,0.0,-2.875,-9.0,-44.0
1446.97,0.062,0.0,-2.96875,-8.40625,-43.34375
1447.535,0.094,0.0,-3.15625,-7.71875,-42.4375
1448.055,0.09,0.0,-3.0625,-7.125,-41.65625
1448.59,0.062,0.0,-2.78125,-6.625,-40.875
1449.205,0.09,0.0,-2.21875,-5.96875,-40.28125
1449.725,0.092,0.0,-1.34375,-5.71875,-40.25
1450.254,0.064,0.0,-0.5625,-5.40625,-40.5
1450.775,0.09,0.0,-0.21875,-5.0625,-41.09375
1451.31,0.062,0.0,0.1875,-4.96875,-42.125
1451.934,0.094,0.0,-0.1875,-4.78125,-43.3125
1452.558,0.09,0.0,-0.65625,-4.78125,-44.375
1453.186,0.092,0.0,-1.9375,-4.8125,-45.4375
1453.705,0.09,0.0,-2.75,-5.125,-45.90625
1454.223,0.062,0.0,-4.0625,-5.21875,-46.28125
1454.704,0.061,0.0,-4.90625,-5.4375,-46.375
1455.065,0.062,0.0,-5.78125,-5.5625,-46.375
1455.691,0.092,0.0,-7.3125,-5.90625,-46.15625
1456.215,0.09,0.0,-8.09375,-6.59375,-45.75
1456.74,0.062,0.0,-8.875,-7.25,-45.0625
1457.364,0.092,0.0,-9.71875,-8.0625,-44.3125
1457.895,0.092,0.0,-10.09375,-8.875,-43.5625
1458.43,0.062,0.0,-10.40625,-9.8125,-43.0
1459.055,0.094,0.0,-10.78125,-10.65625,-42.3125
1459.575,0.09,0.0,-10.78125,-11.625,-41.875
1460.11,0.062,0.0,-10.78125,-12.53125,-41.53125
1460.725,0.09,0.0,-10.75,-13.46875,-41.21875
1461.245,0.092,0.0,-10.65625,-14.28125,-40.96875
1461.779,0.062,0.0,-10.78125,-15.0,-40.8125
1462.302,0.092,0.0,-10.71875,-15.625,-40.625
1462.83,0.061,0.0,-10.53125,-16.40625,-40.40625
1463.455,0.095,0.0,-9.6875,-17.21875,-40.28125
1463.975,0.09,0.0,-9.34375,-17.875,-40.15625
1464.605,0.09,0.0,-8.875,-18.4375,-40.09375
1465.119,0.062,0.0,-8.09375,-18.78125,-40.15625
1465.753,0.094,0.0,-7.125,-19.03125,-40.59375
1466.275,0.09,0.0,-5.78125,-19.1875,-41.28125
1466.809,0.025,-0.052359878,-4.40625,-19.375,-41.71875
1467.425,0.003,-0.27925268,0.96875,-19.125,-41.96875
1468.054,0.0,-0.34906585,5.96875,-17.09375,-42.09375
1468.634,0.0,-0.33161256,9.3125,-14.1875,-42.15625
1469.109,0.002,-0.2268928,12.1875,-10.40625,-42.15625
1469.735,0.001,-0.31415927,13.59375,-5.59375,-42.1875
1470.461,0.027,-0.017453293,13.625,-5.1875,-42.53125
1470.985,0.038,0.0,13.375,-5.34375,-43.3125
1471.615,0.058,0.0,12.96875,-5.5625,-44.09375
1472.239,0.059,0.0,12.9375,-5.6875,-45.03125
1472.765,0.056,0.0,12.8125,-6.03125,-45.78125
1473.35,0.038,0.0,12.84375,-6.15625,-46.6875
1473.924,0.06,0.0,12.78125,-6.40625,-47.78125
1474.445,0.056,0.0,12.6875,-6.6875,-48.875
1474.98,0.038,0.0,12.8125,-6.6875,-49.875
1475.595,0.011,-0.19198622,13.0625,-3.34375,-50.03125
1476.221,0.0,-0.34906585,12.53125,2.0625,-49.90625
1476.839,0.002,-0.29670597,10.15625,6.65625,-49.71875
1477.355,0.0,-0.20943951,7.09375,9.65625,-49.65625
1477.94,0.002,-0.31415927,3.625,11.84375,-49.4375
1478.712,0.004,-0.31415927,-0.84375,12.84375,-49.09375
1479.335,0.053,0.10471976,0.40625,12.75,-48.3125
1479.855,0.057,0.15707963,2.75,12.15625,-48.03125
1480.379,0.039,0.0,2.90625,12.09375,-47.46875
1481.071,0.088,0.0,2.90625,11.84375,-46.40625
1481.535,0.09,0.0,2.75,11.65625,-45.84375
1482.07,0.061,0.0,2.65625,11.1875,-45.125
1482.695,0.095,0.0,2.53125,10.75,-44.375
1483.215,0.09,0.0,2.5,10.15625,-43.875
1483.845,0.09,0.0,2.375,9.53125,-43.375
1484.359,0.062,0.0,2.34375,9.125,-43.03125
